Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS	ES
ENSMUSG00000083986	Gm12213	0	0	0	0	0	0	0
ENSMUSG00000083987	Gm15311	0	0	0	0	0	0	0
ENSMUSG00000083988	Rps10-ps4	0.152734	0.0623092	0.15829	0.139387	0.161084	0.0733055	0.19194
ENSMUSG00000083989	Gm12607	0	0	0	0	0	0	0
ENSMUSG00000083990	Gm12101	0.28116	0.228628	0.272051	0.357988	0.258777	1.74E-06	2.28997
ENSMUSG00000083991	Gm11618	0	0	0	0	0	0	0
ENSMUSG00000083992	Gm11478	1166.29	1165.8	1359.51	1409.25	1897.9	1791.69	2178.05
ENSMUSG00000083993	Gm14398	2.70687	2.37709	3.2192	2.65119	1.67663	3.04361	5.91991
ENSMUSG00000083994	Gm16465	0.167936	0.225713	0.238565	0.224465	0.0652897	0.238241	0.250795
ENSMUSG00000083995	Gm12808	0	0	0	0	0	0	0
ENSMUSG00000083996	Gm11649	0	0	0	0	0	0.42966	0.16024
ENSMUSG00000083997	Gm12920	0	0	0	0	0	0	0
ENSMUSG00000083998	Prdx2-rs3	0	0	0	0	0	0	0
ENSMUSG00000083999	Gm7790	0	0	0	0	0	0	0
ENSMUSG00000084000	Gm14653	0	0	0	0	0	0	0
ENSMUSG00000084001	Gm15113	0	0	0	0	0	0	0
ENSMUSG00000084003	Gm15269	0	0	0	0	0	0	0
ENSMUSG00000084004	Gm12047	0	0	0	0	0	0	0
ENSMUSG00000084005	Gm13701	0	0	0	0	0	0	0
ENSMUSG00000084006	Gm14245	0	0	0	0	0	0	0
ENSMUSG00000084007	Gm9003	0.0788552	0.192969	0.653664	0.431674	0.581859	0.983422	0.0990779
ENSMUSG00000084009	Gm7590	0	0	0	0	0	0.14862	0.0644397
ENSMUSG00000084010	Gm13302	0.0409443	0.0481313	0.0597379	0.0604349	0.057548	0.0187778	0.0587793
ENSMUSG00000084011	Gm12969	0.00153504	0	0	0.0178389	0	0.0141706	0
ENSMUSG00000084012	Gm11956	0	0	0	0	0	0	0
ENSMUSG00000084013	Gm14270	59.4861	51.1842	45.8365	44.5715	59.3306	151.54	110.116
ENSMUSG00000084014	Gm7209	0	0	0	0	0	0	0
ENSMUSG00000084015	Gm14175	0	0	0	0	0	0	0
ENSMUSG00000084016	Olfr1096-ps1	0	0	0	0	0	0	0
ENSMUSG00000084017	Rpl21-ps9	0	0	0	0	0.0831227	0	0
ENSMUSG00000084018	Gm11895	0	0	0.085878	0.0756091	0	0	0.208269
ENSMUSG00000084019	Gm8754	0	0	0	0	0	0	0.0882197
ENSMUSG00000084020	Gm12282	6.71606	6.04399	2.53289	2.9308	1.43777	1.23067	1.88612
ENSMUSG00000084021	Gm5832	0	0	0	0	0	0	0
ENSMUSG00000084022	Gm16459	0	0	0	0	0	0.274708	0.178939
ENSMUSG00000084024	Gm15937	2.12E-62	0	0.00477456	0.0628139	0	0	0.0287972
ENSMUSG00000084025	Gm6276	0	0	0	0	0	0	0
ENSMUSG00000084026	Gm11259	0	0	0	0	0	0	0
ENSMUSG00000084027	Gm12376	0	0	0	0	0	0	0
ENSMUSG00000084028	Gm13983	0	0	0	0	0	0	0
ENSMUSG00000084029	Gm8855	0	0	0	0	0	0	0
ENSMUSG00000084030	Gm16423	0	0	0	0	0	0	0
ENSMUSG00000084031	Gm7416	0	0	0	0	0	0	0
ENSMUSG00000084032	Gm12991	0	0	0	0	0	0	0
ENSMUSG00000084033	Gm7645	0.174598	0.204087	0.164071	0.0903921	0.188789	0.114712	0.40842
ENSMUSG00000084034	Gm12617	0	0	0	0	0	0.223187	0.882244
ENSMUSG00000084038	Gm11295	0.692115	0.362264	0.939438	0.229057	0.143128	0.652262	4.12106
ENSMUSG00000084039	Gm14551	0	0	0	0	0	0	0
ENSMUSG00000084040	Gm14763	0	0.128088	0	0	0	0	0
ENSMUSG00000084041	Gm15312	0	0	0	0	0.0208645	0	0
ENSMUSG00000084043	Gm13732	0	0	0	0	0	0	0
ENSMUSG00000084044	Gm14647	0	0	0	0	0	0	0
ENSMUSG00000084045	Gm11997	0	0	0	0	0	0	0
ENSMUSG00000084046	Gm11833	0	0	0	0	0	0	0
ENSMUSG00000084047	Gm14984	0	0.0182347	0	0	0	0	0
ENSMUSG00000084048	Gm12042	0	0	0	0	0	0	0
ENSMUSG00000084050	Gm14439	0.363961	0.494227	1.03621	0.690963	0.446506	2.82893	3.38887
ENSMUSG00000084051	Gm15146	0	0	0	0	0	0	0
ENSMUSG00000084052	Gm11745	0	0	0.0918093	0.0808187	0	0	0
ENSMUSG00000084053	Gm14904	0	0	0	0	0	0	0
ENSMUSG00000084054	Gm14945	0	0	0	0	0	0	0
ENSMUSG00000084055	Gm12004	0	0	0	0	0	0	0
ENSMUSG00000084056	Rhox3b	0	0	0	0	0	0	0
ENSMUSG00000084057	Gm8916	0	0	0	0	0	0	0
ENSMUSG00000084058	Gm15263	0	0	0	0	0	0	0
ENSMUSG00000084059	Gm13046	0	0	0	0	0	0	0
ENSMUSG00000084060	Gm16412	0	0	0	0	0.245869	0	0
ENSMUSG00000084061	Gm4996	0	0	0	0	0	0	0
ENSMUSG00000084062	Gm14611	0	0	0	0	0	0	0
ENSMUSG00000084063	Gm5934	0	0	0	0	0	0	0
ENSMUSG00000084064	Gm12079	1.61662	1.8203	1.99306	0.582169	0	0	0.800658
ENSMUSG00000084065	Gm15159	0	0	0	0	0	0	0
ENSMUSG00000084066	Xlr4d-ps	0	0	0	0	0.0136189	0.0330845	1.28329
ENSMUSG00000084067	Gm14269	157.876	143.399	167.757	155.275	162.398	326.322	273.176
ENSMUSG00000084068	Gm11573	0	0	0	0	0	0	0
ENSMUSG00000084069	Gm12306	0	0	0	0	0	0	0
ENSMUSG00000084070	Gm6591	0	0	0	0	0	0	0
ENSMUSG00000084071	Gm13378	8.81844	6.70641	6.4513	4.26996	0.622333	0.353279	14.4594
ENSMUSG00000084072	Gm11285	0.0816206	0.132253	0	0	0	0.0769937	0
ENSMUSG00000084073	Gm11910	0	0	0	0	0	0	0
ENSMUSG00000084074	Gm8310	0	0	0	0	0	0	0
ENSMUSG00000084075	Gm13382	0	0	0	0	0	0	0
ENSMUSG00000084076	Gm14600	0	0	0	0.048657	0.0563715	0	0.0669637
ENSMUSG00000084077	Gm11952	0.0374378	0.092024	0.116779	0	0.0398255	0.0362998	0.330471
ENSMUSG00000084078	Olfr349-ps1	0	0	0	0	0	0	0
ENSMUSG00000084079	Gm11631	0	0	0	0	0	0	0
ENSMUSG00000084080	Gm15227	0	0	0	0	0	0	0
ENSMUSG00000084081	Gm12057	0.0391878	0.0107317	0.0544422	0.0240131	0.0558908	0.0637381	0.0825492
ENSMUSG00000084082	Gm12872	0	0	0	0	0	0	0
ENSMUSG00000084083	Gm15782	1.43444	1.09578	0.742569	0.735365	0.47148	0.857849	1.91343
ENSMUSG00000084085	Gm16140	0.140288	0.129135	0.193611	0.346109	0.588914	0	0
ENSMUSG00000084086	Gm5761	0	0	0	0	0	0	0
ENSMUSG00000084087	Gm13650	0	0	0	0	0	0	0
ENSMUSG00000084088	Gm12941	0	0.714688	0.457631	0.800956	0.45244	0	1.09535
ENSMUSG00000084089	Gm14099	0	0	0	0	0	0	0
ENSMUSG00000084090	Gm11245	0	0	0	0	0	0	0
ENSMUSG00000084091	Gm11995	0	0	0	0.178422	0	0	0
ENSMUSG00000084092	Gm5843	0	0	0	0	0	0	0
ENSMUSG00000084093	Gm16418	8.86191	14.0043	27.3482	15.8742	8.82787	5.6806	179.536
ENSMUSG00000084094	Gm13961	0.462487	0.481843	0.164391	0.154719	0.0619487	0.0359764	0.229333
ENSMUSG00000084095	Gm11834	0	0	0	0	0	0	0
ENSMUSG00000084096	Vmn1r-ps135	0	0	0	0	0	0	0
ENSMUSG00000084097	Gm14922	0	0	0	0	0	0	0
ENSMUSG00000084098	Gm13422	28.034	26.303	17.7717	16.3895	15.1414	21.9811	18.8676
ENSMUSG00000084099	Gm12929	29.6662	28.6797	45.0441	46.9885	26.7989	13.2954	43.5652
ENSMUSG00000084101	Gm17014	0	0	0	0	0	0	0
ENSMUSG00000084102	Gm15437	0	0	0	0	0	0	0
ENSMUSG00000084103	Gm14629	0	0	0	0	0	0	0
ENSMUSG00000084104	Gm13578	0.660901	0.365477	1.09954	0.675436	0.514529	0.590447	0.464835
ENSMUSG00000084105	Gm13252	0	0.133117	0	0	0	0	0.20539
ENSMUSG00000084106	Gm6136	746.545	740.096	890.653	849.028	1095.7	1363.2	894.898
ENSMUSG00000084107	Gm13700	0	0	0	0	0	0	0
ENSMUSG00000084108	Gm15794	0	0	0	0	0	0	0
ENSMUSG00000084110	Gm4992	0	0.0334075	0	0.0310531	0	0	0.154257
ENSMUSG00000084111	Gm15710	296.582	332.387	413.695	381.577	401.42	423.327	869.788
ENSMUSG00000084112	Gm15112	0	0	0	0	0	0	0
ENSMUSG00000084113	Gm14277	37.7684	37.6593	68.9818	67.1177	96.9099	178.84	99.2491
ENSMUSG00000084114	Gm8421	0	0	0	0	0	0	0
ENSMUSG00000084115	Gm13566	0	0	0	0	0	0	0
ENSMUSG00000084116	Gm12460	0	0	0.136898	0	0	0	0
ENSMUSG00000084117	Olfr1063-ps1	0	0	0	0	0	0	0
ENSMUSG00000084118	Gm14989	0	0	0	0	0	0	0
ENSMUSG00000084119	Gm12351	0	0	0	0	0	0	0
ENSMUSG00000084120	Gm11624	0	0.022899	0.0581046	0	0.0297631	0.0271381	0
ENSMUSG00000084123	Gm13106	0	0	0	0	0	0	0
ENSMUSG00000084124	Gm13588	0	0	0	0	0	0	0
ENSMUSG00000084125	Gm8757	0	0	0	0	0	0	0
ENSMUSG00000084126	Gm15844	0	0	0	0	0	0	0
ENSMUSG00000084127	Gm13169	0.43085	0.492977	0.487924	0.338614	0.304849	1.55639	2.30197
ENSMUSG00000084128	Esrp2	2.38942	1.72789	0.62959	0.973553	0.906108	2.08992	3.88406
ENSMUSG00000084129	Hmgb1-ps1	9.92082	9.61219	16.915	12.1382	13.7761	26.8319	12.212
ENSMUSG00000084130	Gm11704	0	0	0	0	0	0	0
ENSMUSG00000084131	Rpl3-ps2	152.012	149.671	197.751	187.082	223.054	222.937	149.839
ENSMUSG00000084132	Gm15982	0	0	0	0.0560096	0	0	0
ENSMUSG00000084133	Gm12856	6.49356	6.04261	16.9286	11.2934	8.00969	24.9115	49.4201
ENSMUSG00000084134	Gm13930	0	0	0	0	0	0	0
ENSMUSG00000084135	Pom121l12	0	0	0	0	0	0	0
ENSMUSG00000084136	Vmn1r207-ps	0	0	0	0	0	0	0
ENSMUSG00000084137	Gm9085	0.0269528	0	0	0	0.0287399	0	0.0340215
ENSMUSG00000084138	Gm14915	1.45626	0.930492	0.298747	0.522264	0.293807	0.531545	2.12693
ENSMUSG00000084139	Gm12322	0	0.0689033	0.0389325	0.277429	0.197189	0	0
ENSMUSG00000084140	Gm14000	0	0	0.380964	0	0	0	0
ENSMUSG00000084141	Olfr1372-ps1	0.86559	1.14344	0.206448	0.0303358	0.0352244	0.192668	0.486869
ENSMUSG00000084142	Gm9103	0	0	0	0.0957197	0.110298	0.100294	0.131914
ENSMUSG00000084143	Gm13400	0	0	0	0	0	0	0
ENSMUSG00000084144	Gm12516	0	0	0.118986	0	0.1205	0	0
ENSMUSG00000084145	Gm12263	9.18782	8.4776	5.8934	5.37642	4.03039	9.95651	16.3602
ENSMUSG00000084146	Gm12104	0	0	0	0	0	0	0.0379496
ENSMUSG00000084147	Gm15075	0	0	0	0	0	0	0
ENSMUSG00000084148	Gm12380	0.666892	0.634042	0.850509	0.599333	0.691766	0.915474	0.36303
ENSMUSG00000084149	Gm12944	13.6338	16.4042	17.4065	18.6129	22.5393	31.2604	36.4744
ENSMUSG00000084150	Gm14395	0	0	0	0	0	0	0
ENSMUSG00000084151	Gm11577	0	0	0	0	0	0	0
ENSMUSG00000084152	Gm11617	0	0	0	0	0	0	0
ENSMUSG00000084153	Gm12186	0.11351	0.0930979	0.0295289	0	0	0	0.0716305
ENSMUSG00000084154	Gm15644	0	0	0	0	0	0	0
ENSMUSG00000084155	Gm7113	0	0	0	0	0	0	0
ENSMUSG00000084156	Gm14734	0	0	0	0	0	0	0
ENSMUSG00000084157	Gm15576	0.068768	0	0	0	0	0	0
ENSMUSG00000084158	Gm14652	0	0	0	0	0	0	0
ENSMUSG00000084159	Gm12696	61.0995	57.2409	89.7038	79.2543	86.3113	160.47	126.606
ENSMUSG00000084160	Gm13345	0	0	0	0	0	0	0
ENSMUSG00000084161	Gm15061	0	0	0	0	0	0	0
ENSMUSG00000084162	Gm11251	0	0	0	0	0	0	0
ENSMUSG00000084163	Gm11901	0	0	0	0	0	0	0
ENSMUSG00000084164	Gm13902	0.166672	0.0893318	0.174523	0.301219	0.0877639	0.245872	0.322338
ENSMUSG00000084166	Gm6451	6.9923	6.5224	5.87448	5.72255	5.25363	4.91321	6.76805
ENSMUSG00000084167	Gm13924	0	0	0	0	0	0	0
ENSMUSG00000084168	Atp5l2	0.596811	0.824945	0.540135	0.869954	1.04181	1.71339	0.763742
ENSMUSG00000084169	Gm12240	0	0	0	0	0	0	0
ENSMUSG00000084170	Gm11954	0.0692756	0	0	0.0314377	0	0.043748	0.0867132
ENSMUSG00000084171	Gm13457	0	0	0	0	0	0	0
ENSMUSG00000084172	Gm16420	0	0	0	0	0	0	0
ENSMUSG00000084173	Gm5287	0	0	0	0	0	0	0
ENSMUSG00000084174	Sycn	0	0	0	0	0	0	0
ENSMUSG00000084175	Gm11372	0	0	0	0	0	0	0
ENSMUSG00000084177	Gm13508	0	0	0	0	0	0	0
ENSMUSG00000084178	Gm11759	0.0279217	0	0	0	0.0882089	0.0802631	0
ENSMUSG00000084179	Gm11890	0	0	0	0	0	0	0
ENSMUSG00000084180	Gm15237	0	0	0	0	0	0	0
ENSMUSG00000084181	Gm11858	0	0	0	0	0	0	0
ENSMUSG00000084182	Taar7c-ps	0	0	0	0	0	0	0
ENSMUSG00000084183	Gm12009	1.75113	2.20847	2.69298	2.02692	1.05923	0.686277	2.54048
ENSMUSG00000084184	Gm13474	0	0	0	0	0	0.0366371	0.0476517
ENSMUSG00000084185	Rplp1-ps1	0	0	0	0	0	0	0
ENSMUSG00000084186	Rpl36-ps10	0	0	0	0	0	0	0
ENSMUSG00000084188	Gm12851	0	0	0	0	0	0.187884	0
ENSMUSG00000084189	Gm8089	0	0	0	0	0	0	0
ENSMUSG00000084190	Gm11869	0	0	0	0	0	0	0
ENSMUSG00000084191	Gm15167	0	0	0	0	0	0	0
ENSMUSG00000084192	Gm13282	0	0	0	0	0	0	0
ENSMUSG00000084193	Gm6823	0.104084	0.117311	0.321708	0.226899	0.165655	0.256368	0.180478
ENSMUSG00000084195	Gm15372	0	0	0	0	0	0	0
ENSMUSG00000084196	Gm12874	0	0.0268605	0	0	0	0	0.0413366
ENSMUSG00000084197	Gm9089	0	0	0	0	0	0	0
ENSMUSG00000084198	Gm13711	0	0	0	0	0	0	0
ENSMUSG00000084199	Gm12422	0	0	0	0	0	0	0
ENSMUSG00000084200	Gm11584	0	0	0	0	0	0	0
ENSMUSG00000084201	Gm11926	0	0	0	0	0	0	0
ENSMUSG00000084202	Gm5398	0	0	0	0	0.0318479	0	0
ENSMUSG00000084203	Gm15593	0.144063	0.220992	0.289536	0.0769365	0.0799623	0.215526	0.296924
ENSMUSG00000084204	Gm6584	0	0	0	0	0	0	0
ENSMUSG00000084205	Gm8061	0	0	0	0	0	0	0
ENSMUSG00000084206	Gm12062	0	0	0	0	0	0	0
ENSMUSG00000084207	Gm14070	0	0	0	0	0	0	0
ENSMUSG00000084208	Gm12792	0	0	0	0	0	0.167045	0.43385
ENSMUSG00000084209	Gm13811	0	0	0	0	0	0	0
ENSMUSG00000084210	Gm15168	0	0	0	0	0	0	0
ENSMUSG00000084211	Gm11949	0	0	0	0	0	0	0
ENSMUSG00000084212	Gm12225	0	0	0	0	0	0	0
ENSMUSG00000084213	Hspe1-ps5	0	0	0	0	0	0	0
ENSMUSG00000084214	Gm14825	0	0	0	0	0	0	0
ENSMUSG00000084215	Gm11814	10.1324	15.9548	16.9809	5.25336	4.23932	5.50737	4.94589
ENSMUSG00000084216	Gm7973	0	0	0	0	0	0	0.0971897
ENSMUSG00000084217	Gm15488	0	0	0	0	0	0	0.0615686
ENSMUSG00000084218	Gm8145	0	0	0	0	0	0	0
ENSMUSG00000084219	Gm14876	0	0	0	0	0	0	0
ENSMUSG00000084220	Gm12387	0.557995	0.584607	2.48326	1.67766	1.28797	1.65598	2.01442
ENSMUSG00000084221	Hmgb1-ps4	6.98511	6.30538	11.1599	8.51797	7.97012	11.5066	10.1211
ENSMUSG00000084222	Gm13973	0	0	0	0	0	0	0
ENSMUSG00000084223	Gm12244	0.204474	0.330544	0.631675	0	0.211307	0.191754	0.765052
ENSMUSG00000084224	Gm12337	0	0	0	0	0	0	0
ENSMUSG00000084226	Gm13426	0	0	0	0	0	0	0
ENSMUSG00000084228	Gm8080	0	0	0	0	0	0	0
ENSMUSG00000084230	Gm14388	28.2967	24.6807	28.4039	20.5365	17.1486	25.2153	38.7223
ENSMUSG00000084231	Gm11975	0	0	0	0.108268	0	0.101187	0
ENSMUSG00000084234	4933405O20Rik	0	0	0	0	0	0	0
ENSMUSG00000084235	Gm15421	1153.6	818.725	1322.31	1526.54	2038.98	1338.56	951.967
ENSMUSG00000084236	Olfr637-ps1	0	0	0	0	0	0	0
ENSMUSG00000084237	Gm11781	0	0	0	0	0	0	0
ENSMUSG00000084238	Gm13076	0	0	0	0	0	0	0
ENSMUSG00000084239	Gm14463	0	0	0	0	0	0	0
ENSMUSG00000084240	Gm15383	0	0	0	0	0	0	0
ENSMUSG00000084241	Gm13416	1.54734	1.27761	1.29639	1.0894	1.56386	1.074	2.95374
ENSMUSG00000084243	Gm13784	0	0	0.0729634	0	0	0	0
ENSMUSG00000084244	Gm14020	0	0	0	0	0	0	0
ENSMUSG00000084245	Gm14994	0	0	0	0	0	0	0
ENSMUSG00000084246	Gm15162	0	0	0	0	0	0	0
ENSMUSG00000084247	Gm14566	0	0	0	0	0	0	0
ENSMUSG00000084248	Gm11409	0	0	0	0	0	0	0
ENSMUSG00000084249	Gm12267	0.0412761	0.0676106	0.0858059	0.0378167	0.0438705	0.0399809	0
ENSMUSG00000084250	Gm13550	0	0	0	0	0	0	0
ENSMUSG00000084251	Gm12310	0	0	0	0	0	0	0
ENSMUSG00000084252	Gm12036	0	0	0	0	0	0	0
ENSMUSG00000084253	Gm11256	0	0	0	0	0	0	0
ENSMUSG00000084254	Defa-ps11	0	0	0	0	0	0	0
ENSMUSG00000084256	Gm14976	0	0	0	0	0	0	0
ENSMUSG00000084257	Gm11597	0	0	0	0	0	0.0297677	0.0966742
ENSMUSG00000084258	Gm12054	0	0	0	0	0	0	0
ENSMUSG00000084259	Gm12040	0	0.109222	0.069351	0.12217	0.14133	0.0643379	0
ENSMUSG00000084260	Gm12844	76.8062	80.2198	60.0135	53.1706	41.6578	45.1611	63.3294
ENSMUSG00000084261	Gm13635	0	0	0	0	0	0	0
ENSMUSG00000084262	Olfr588-ps1	0	0	0	0	0	0	0
ENSMUSG00000084264	Gm14142	0	0.158922	0	0	0	0	0
ENSMUSG00000084265	Gm14541	2.0562	0	0	0	0	0	0
ENSMUSG00000084267	Gm12417	0	0	0	0	0	0	0
ENSMUSG00000084268	Olfr1291-ps1	0	0	0	0	0	0	0
ENSMUSG00000084269	Gm14784	0.0495784	0.121703	0.0686608	0.0453801	0	0	0.140511
ENSMUSG00000084270	Gm15177	0	0	0	0	0	0	0
ENSMUSG00000084271	Gm14846	0.94904	0	0	0	0	0	0
ENSMUSG00000084272	Gm13224	0	0	0	0	0	0	0
ENSMUSG00000084273	Gm12628	0	0	0	0	0	0	0
ENSMUSG00000084274	Gm12504	0.543008	0.146915	0.546893	0.477451	0.720575	0.128127	0.205098
ENSMUSG00000084275	Gm5396	0	0	0	0	0.00544381	0	0.168319
ENSMUSG00000084276	Gm8317	0	0.0222311	0	0	0	0	0
ENSMUSG00000084277	Gm11702	0	0	0	0	0	0	0
ENSMUSG00000084278	Gm12189	0	0	0	0	0	0	0
ENSMUSG00000084279	Gm13232	4.7412	5.96205	27.1752	29.63	25.1432	82.2874	119.959
ENSMUSG00000084280	Gm11972	0	0	0	0	0	0.107557	0.141633
ENSMUSG00000084281	Gm14770	0	0	0	0	0	0	0
ENSMUSG00000084282	Gm15054	0	0	0	0	0	0	0
ENSMUSG00000084283	Gm14914	0	0	0	0	0	0	0
ENSMUSG00000084284	Tpt1-ps6	124.268	138.882	120.635	117.588	113.288	84.725	107.93
ENSMUSG00000084285	Gm13451	0	0	0	0	0	0	0
ENSMUSG00000084286	Gm12658	0	0	0	0	0	0	0
ENSMUSG00000084287	Gm14576	0	0	0	0	0	0	0
ENSMUSG00000084288	Gm5228	0	0	0.136898	0	0	0.12572	0
ENSMUSG00000084289	Gm6977	5.89023	6.18614	2.94163	5.01737	6.59736	5.00466	1.44486
ENSMUSG00000084291	Gm6654	152.093	159.774	189.622	193.437	251.768	274.073	185.054
ENSMUSG00000084292	Gm13535	0	0	0	0	0	0.0275918	0
ENSMUSG00000084293	Gm12143	0	0	0	0	0	0	0
ENSMUSG00000084294	Gm13533	0	0	0	0	0	0	0
ENSMUSG00000084295	Olfr1235-ps1	0	0	0	0	0	0	0
ENSMUSG00000084296	Scgb2b25-ps	0	0	0	0	0	0	0
ENSMUSG00000084297	Gm13755	0	0	0	0	0	0	0
ENSMUSG00000084298	Gm14331	0	0	0	0	0	0	0
ENSMUSG00000084299	Gm6630	0	0	0	0	0	0	0
ENSMUSG00000084300	Gm6954	0	0	0	0	0	0	0
ENSMUSG00000084301	Gm7856	0.568488	0.32373	1.08864	0.93212	1.15596	2.34707	1.85331
ENSMUSG00000084302	Gm12194	0.00551472	0	0.00573821	0	0	0	0
ENSMUSG00000084303	Gm8216	0	0.0464456	0.176901	0.103907	0.1805	0.0548002	0.0715065
ENSMUSG00000084304	Gm6142	75.0808	78.742	57.4546	53.5377	65.3886	69.1983	45.2329
ENSMUSG00000084305	Gm14645	0	0	0	0	0	0	0
ENSMUSG00000084306	Gm11743	0	0.0127243	0	0	0.0165623	0	0
ENSMUSG00000084307	Gm12151	0	0	0	0	0	0	0
ENSMUSG00000084308	Gm14593	0	0	0.205609	0	0	0	0
ENSMUSG00000084309	Mup-ps20	0	0	0	0	0	0	0
ENSMUSG00000084310	Gm11950	0	0	0	0	0	0	0
ENSMUSG00000084311	Gm11257	0	0	0	0	0	0	0
ENSMUSG00000084312	Gm13122	0	0	0	0	0	0	0
ENSMUSG00000084313	Gm13809	0	0	0	0	0	0	0
ENSMUSG00000084314	Rps15a-ps3	82.9145	80.4994	83.2754	90.1284	129.373	126.708	69.7514
ENSMUSG00000084315	Vmn1r-ps128	0.00515082	0.00634588	0.0321947	0	0.0165201	0.0866542	0.107393
ENSMUSG00000084316	Gm8668	0	0	0	0	0	0.0185145	0
ENSMUSG00000084318	Gm11987	0	0	0	0	0	0	0
ENSMUSG00000084319	Tpt1-ps3	5629.21	5768.24	5028.2	5575.28	6532.7	5536.71	3467.88
ENSMUSG00000084320	Gm14125	0	0	0	0	0	0	0.112831
ENSMUSG00000084322	Gm14778	0	0	0	0	0	0	0
ENSMUSG00000084323	Gm14438	154.294	111.582	172.306	158.144	185.71	205.673	177.854
ENSMUSG00000084324	Gm6500	0	0	0	0	0	0	0
ENSMUSG00000084325	Gm15550	0	0.0220602	0	0	0	0	0
ENSMUSG00000084326	Gm12820	0	0	0	0	0	0	0
ENSMUSG00000084327	Gm14531	0	0	0	0	0	0	0
ENSMUSG00000084328	Gm14046	3.51517	3.03686	3.10568	3.26447	4.20766	5.31579	3.00665
ENSMUSG00000084329	Gm6733	18.2668	15.9729	12.178	13.32	8.64233	6.47234	11.4116
ENSMUSG00000084330	Gm15019	0	0	0	0	0	0	0
ENSMUSG00000084331	Gm8163	0.505393	0.100838	0.307986	0.22562	0.320403	0.451506	0.258615
ENSMUSG00000084332	Gm8840	0	0	0	0	0	0.109036	0
ENSMUSG00000084333	Gm11599	7.12918	7.52561	9.15308	8.28508	7.84371	9.09458	11.9616
ENSMUSG00000084334	Gm13494	0	0	0	0	0	0	0
ENSMUSG00000084335	Gm12619	0	0	0	0.0418686	0	0	0
ENSMUSG00000084336	Olfr1267-ps1	0	0	0	0	0	0	0
ENSMUSG00000084337	Gm14986	0	0	0	0	0	0	0
ENSMUSG00000084338	Gm13531	0	0	0	0	0	0	0
ENSMUSG00000084339	Gm6141	0	0	0	0	0	0	0
ENSMUSG00000084340	Gm14766	0	0	0.129924	0.114264	0	0	0
ENSMUSG00000084341	Gm3928	0	0	0	0	0	0	0
ENSMUSG00000084342	Gm11224	9.48777	7.35998	5.05841	5.63805	8.07168	15.0934	6.7098
ENSMUSG00000084343	Gm16198	0	0	0	0	0	0.011812	0
ENSMUSG00000084344	Gm15305	0	0	0	0	0	0	0
ENSMUSG00000084345	Rpl17-ps4	16.3504	16.2915	17.3259	18.1173	25.6854	26.356	13.4609
ENSMUSG00000084346	Cyp4a30b-ps	0	0	0	0	0	0	0
ENSMUSG00000084347	Akt2-ps	33.5892	34.2241	32.8685	29.0316	18.8433	8.60539	18.6022
ENSMUSG00000084348	Gm14608	0.0964667	0.0576101	0.100474	0.0563959	0.056227	0.0598365	0.0443176
ENSMUSG00000084349	Rpl3-ps1	1512.77	1433.62	1862.38	1764.78	2181.49	2356.19	1463.65
ENSMUSG00000084350	Znf41-ps	5.99042	6.19785	5.71181	5.18064	5.42595	11.7664	24.5629
ENSMUSG00000084351	Gm13085	0	0	0	0	0	0	0
ENSMUSG00000084352	Gm12370	0	0	0	0	0	0	0
ENSMUSG00000084353	Gm15452	100.727	80.0589	282.099	213.763	272.303	520.198	360.221
ENSMUSG00000084354	Gm14708	0.0359384	0	0	0	0	0	0
ENSMUSG00000084355	Gm14792	0	0	0	0	0	0	0
ENSMUSG00000084356	Olfr590-ps1	0	0	0	0	0	0	0
ENSMUSG00000084357	Gm11268	0	0	0	0	0	0	0
ENSMUSG00000084358	Gm11352	0	0	0	0	0	0	0
ENSMUSG00000084359	Gm13692	0	0	0	0	0	0	0
ENSMUSG00000084360	Gm11797	0	0	0	0	0	0	0
ENSMUSG00000084361	Gm8202	0	0	0	0	0	0	0
ENSMUSG00000084362	2610024D14Rik	0	0	0	0	0	0	0
ENSMUSG00000084363	Gm2288	0	0	0	0	0	0	0.00329052
ENSMUSG00000084366	Gm15313	0	0	0	0	0	0	0
ENSMUSG00000084367	Gm15142	0	0	0	0	0	0	0
ENSMUSG00000084368	Gm11572	0	0	0	0	0	0	0
ENSMUSG00000084369	Gm14626	0	0	0	0	0	0	0
ENSMUSG00000084370	Gm15442	1.14451	0.768562	0.195675	0.995272	0.0668553	0.277129	0.823502
ENSMUSG00000084371	Gm14113	0	0	0	0	0	0	0
ENSMUSG00000084372	Gm13988	0	0	0	0	0	0	0
ENSMUSG00000084373	Rps2-ps4	1.22754	1.05871	1.44768	1.33248	1.12963	1.2176	2.30679
ENSMUSG00000084374	Gm13255	0	0	0	0	0	0	0
ENSMUSG00000084375	Gm11637	0	0	0	0	0	0	0
ENSMUSG00000084376	Gm14855	0	0	0	0	0	0	0
ENSMUSG00000084377	Gm15302	0	0	0	0	0	0	0
ENSMUSG00000084378	Gm15238	0.107816	0.15044	0.0449026	0.0990032	0	0.0209959	0.108929
ENSMUSG00000084379	Gm12957	0	0	0	0	0	0	0
ENSMUSG00000084380	Gm12483	0	0	0	0	0	0	0
ENSMUSG00000084381	AA413626	0	0	0.157303	0.13852	0.0800447	0.218563	0
ENSMUSG00000084382	Gm3267	0	0	0	0	0.0855906	0	0
