Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS
ENSMUSG00000083928	Gm4991	0.28123	0.62126	0.512733	0.739863	0.899416	0.527931	0.555233	0.727645	0.673822	0.536086
ENSMUSG00000083929	Gm10600	0.138053	0.0872828	0.186943	0.202268	0.0488436	0.285076	0.628337	0.570229	0.427354	0.0893088
ENSMUSG00000083930	Gm13042	0.0195136	0.0316868	0.125461	0.0935637	0.0615831	0.0986592	0.0445748	0.125342	0.0835761	0.05005
ENSMUSG00000083931	Gm14518	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083932	Gm11438	1.46285	0.750838	4.84715	5.37519	2.03602	4.55429	4.59743	4.11812	5.04011	3.32488
ENSMUSG00000083933	Gm15515	0.31596	0.387441	0.428021	0.643411	0.483399	1.50102	0.671329	0.341629	0.916632	0.504849
ENSMUSG00000083934	Gm12368	0	0	0.128153	0	0	0	0	0	0	0
ENSMUSG00000083935	Gm12294	0.30786	0.326248	0.646952	1.38746	0.510629	0.380883	0.242802	0.167226	0.368337	0.653521
ENSMUSG00000083936	Gm14829	0	0.0767291	0.0379872	0.14588	0.134386	0	0	0	0.0216775	0
ENSMUSG00000083937	Cct3-ps1	0.395886	0.95798	0.889588	0.949832	1.10934	0.99974	0.466377	0.661375	0.929496	1.01004
ENSMUSG00000083938	Gm12448	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083939	Gm14451	0.00842902	0.00911123	0	0.0230732	0	0	0	0	0	0.0162068
ENSMUSG00000083940	Gm11298	0.0186772	0	0	0	0.0471619	0.0472257	0.0852987	0.0299881	0.0228607	0.0239541
ENSMUSG00000083941	Gm12889	2.90391	1.94707	1.44691	1.39276	2.53271	0.95368	2.68927	6.15445	1.83316	0.808697
ENSMUSG00000083942	Scgb1b26-ps	0.21963	0	0	0	0	0	0	0	0	0
ENSMUSG00000083943	Gm11483	0.0278314	0.168325	0.673352	6.32673	8.26165	3.95426	5.92475	2.23733	1.91703	5.92969
ENSMUSG00000083944	Gm14733	0	0	0	65.9124	29.0182	19.7803	31.4868	17.9722	10.8904	30.9939
ENSMUSG00000083945	Gm15242	0	0	0	0.334281	0	0	0	0	0	0.637147
ENSMUSG00000083946	Gm11359	0	0	0	0	0.104668	0	0	0	0	0
ENSMUSG00000083947	Olfr122	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083948	Gm7158	0.349769	0.200532	0.248253	0.190837	0.175767	0.0585317	0	0.376253	0.198254	0.626569
ENSMUSG00000083949	Gm12897	0	0	0	0	0	0	0	0.544699	0	0
ENSMUSG00000083950	Gm14466	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083951	Gm13786	0.225259	0	1.25886	0.500973	0.276175	0.227726	0.915757	0.619632	0.330382	1.4248
ENSMUSG00000083953	Gm14049	1.11008	1.23005	1.17105	1.44569	1.56337	2.18228	1.26351	1.11048	1.41017	1.96878
ENSMUSG00000083954	Gm12179	0	0	0	0	0	0	0	0.0504506	0	0.0401666
ENSMUSG00000083955	Gm14785	0.0598905	0.175103	0.0710043	0.121703	0.0280013	0.111503	0	0.0486904	0.0718958	0.190901
ENSMUSG00000083956	Gm12361	0.0393123	0.275212	0.0419268	0.0536855	0.0494524	0.197736	0.181109	0.0633511	0.119612	0.201332
ENSMUSG00000083957	Gm12742	0	0	0	0	0	0	0	0	0.158615	0
ENSMUSG00000083958	Gm12601	0	0	0	0	0	0	0	0	0.0611933	0
ENSMUSG00000083960	Gm4918	0.175633	0.20276	0.295902	0.171365	0.235659	0.0868017	0.0433154	0.0909467	0.160389	0.0481929
ENSMUSG00000083961	Gm13725	0	0	0.498387	0	0	0	0	0	0	0
ENSMUSG00000083962	Gm15707	1.84232	2.5162	2.01804	2.82354	3.38939	1.86992	1.12038	1.11321	2.32796	2.5493
ENSMUSG00000083963	Gm15203	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083964	Gm14122	2.05969	2.80591	3.4004	3.24336	4.66004	4.55869	3.07721	3.88901	5.15329	4.61248
ENSMUSG00000083966	Gm13482	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083967	Gm15115	0.0968364	0	0	0.381797	0.350795	0.34605	0	0	0.11175	0.486631
ENSMUSG00000083969	Olfr1050-ps1	0	0	0	0.0601421	0	0	0	0	0	0
ENSMUSG00000083970	Gm15081	0.0101157	0	0	0.0980579	0	0	0	0	0	0.0161742
ENSMUSG00000083971	Gm5943	3.6554	6.58542	4.41313	4.71888	6.46455	4.12839	4.1524	3.71207	6.75069	6.17071
ENSMUSG00000083972	Gm14802	0	0.0219704	0	0	0	0	0	0	0	0
ENSMUSG00000083973	Gm13459	0	0.0754417	0	0	0	0	0.164837	0.114426	0.340821	0
ENSMUSG00000083974	Gm16053	43.0476	40.7639	49.7342	49.2358	48.15	34.8443	28.7284	27.6234	31.8451	32.7926
ENSMUSG00000083975	Gm14215	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083976	Gm13664	0.176638	0	0.182641	0	0	0.859154	0	0.873332	0	0
ENSMUSG00000083977	Mageb8-ps	0	0.12858	0	0	0	0	0	0.0641424	0.156456	0
ENSMUSG00000083978	Gm5060	0.766402	1.92963	1.0776	0.72462	1.44928	0.844178	0.447152	0.725055	0.567855	0.0994698
ENSMUSG00000083979	Gm12527	0.337858	0.674423	0.311933	0.687138	0.579744	0.839843	0.39668	0.411626	0.964638	0.48483
ENSMUSG00000083981	Gm15363	0	0	0.0424619	0	0.0334657	0.0905305	0.0628172	0.108781	0.183888	0.0341956
ENSMUSG00000083982	Gm14650	1.94946	2.19221	3.08488	2.91934	2.99684	2.71986	2.63044	2.18668	2.73472	3.20801
ENSMUSG00000083983	Gm12375	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083985	Gm12468	4.09807	5.06405	6.13129	10.7815	6.39298	5.17056	4.74649	3.82725	9.71684	9.36866
ENSMUSG00000083986	Gm12213	0.0424836	0.708505	0.175949	0.227383	0	0	0	0.27981	0.400231	0
ENSMUSG00000083987	Gm15311	0	0	0	0	0.154564	0	0	0	0	0
ENSMUSG00000083988	Rps10-ps4	0.102028	0.216275	0	0.68979	0.952001	0.347179	0.965368	0.498733	0.366267	0.259912
ENSMUSG00000083989	Gm12607	0.305202	0	0.106916	0	0	0.377678	0.481237	0	0.121747	0
ENSMUSG00000083990	Gm12101	0.134833	0.212106	0.471193	0.161722	0.576848	0.0294889	0	1.97505	1.11772	1.12952
ENSMUSG00000083991	Gm11618	0.0946367	0.288796	0	0	0.972205	0	0	0	0.327919	0
ENSMUSG00000083992	Gm11478	87.1088	79.8491	143.62	114.464	108.917	129.274	100.564	99.1576	113.757	146.658
ENSMUSG00000083993	Gm14398	10.7867	15.9986	21.2247	24.4912	20.7227	26.7448	30.3149	26.5566	22.2735	29.3364
ENSMUSG00000083994	Gm16465	0.0766446	0.177687	0.175893	0.224912	0.262505	0.248958	0.0751092	0.175901	0.214237	0.196545
ENSMUSG00000083995	Gm12808	0.136684	0	0	0.183837	0	0.16771	0.32772	0.223978	0	0.17361
ENSMUSG00000083996	Gm11649	0.153828	0	0	0	0	0.0689324	0.457666	0.370653	0.900261	0.793468
ENSMUSG00000083997	Gm12920	0.267026	0.434429	0.309316	0.346411	0.685266	0.356195	0.47847	0.513692	1.3253	0.610156
ENSMUSG00000083998	Prdx2-rs3	0.275832	0.532146	0.2498	0.5704	0.57428	0.098093	0	0.0426314	0.379543	0.100573
ENSMUSG00000083999	Gm7790	0	0.0654789	0.0324141	0	0.038211	0	0	0	0	0
ENSMUSG00000084000	Gm14653	0	0.013755	0	0	0	0	0	0.0204567	0	0.0163117
ENSMUSG00000084001	Gm15113	0.00787154	0.00610421	0	0	0	0.00641408	0.0313847	0	0.0395976	0.0109073
ENSMUSG00000084003	Gm15269	0.173934	0.2558	0	0	1.2294	1.01089	1.37298	0.884693	0.147427	0
ENSMUSG00000084004	Gm12047	0.0442394	0.0951727	0.0235631	0.0301833	0.0834028	0.0277793	0.153176	0.0713534	0.0806528	0.141545
ENSMUSG00000084005	Gm13701	0.0735894	0	0.396833	0.247727	0.178083	0.235561	0.107046	0.547857	0.68759	0.722738
ENSMUSG00000084006	Gm14245	0.0208015	0.0337669	0.0222834	0	0.0525062	0.0525678	0.0475426	0.0334115	0.139952	0.0800216
ENSMUSG00000084007	Gm9003	0.630357	0.111266	0.220654	0.283982	1.17573	1.299	0.497644	1.02764	1.63304	1.07028
ENSMUSG00000084009	Gm7590	0	0	0	0	0	0.0223388	0.1033	0.410484	0.366702	0.190397
ENSMUSG00000084010	Gm13302	0.113545	0.0513905	0.199901	0.218104	0.0327012	0.199494	0.758098	0.457757	0.485081	0.127141
ENSMUSG00000084011	Gm12969	1.47956	1.79394	2.22761	1.55129	2.7331	2.01341	1.18202	2.50275	3.09996	3.00661
ENSMUSG00000084012	Gm11956	0	0.0255948	0	0.156648	0.240244	0.119523	0.455289	0.15702	0.0616491	0.245836
ENSMUSG00000084013	Gm14270	12.0201	15.7073	17.2292	14.3691	18.5838	21.2369	15.816	17.0198	22.8455	25.5148
ENSMUSG00000084014	Gm7209	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084015	Gm14175	0.704588	0	0	2.7549	0.844236	0.416151	0.896423	1.18165	0.134544	1.02925
ENSMUSG00000084016	Olfr1096-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084017	Rpl21-ps9	3.4591	3.65444	2.90677	3.6018	3.14949	4.40041	2.24835	3.28886	3.54468	4.99608
ENSMUSG00000084018	Gm11895	0.329878	0.872336	0.634387	1.48501	0.546447	0.678965	0.130471	0.448522	0.459594	1.3297
ENSMUSG00000084019	Gm8754	0.188793	0	0	0	0	0	0	0	0.113183	0
ENSMUSG00000084020	Gm12282	0.741631	0.201118	0.281655	0.197739	0.16604	0.2491	0.227165	0.238756	0.457981	0.696694
ENSMUSG00000084021	Gm5832	0.239476	0.458898	0.294923	0.477863	0.554829	0.482469	0.221344	0.308046	0.928374	0.39038
ENSMUSG00000084022	Gm16459	1.99573	1.67439	3.07508	8.58874	8.96233	7.52964	7.33684	5.40726	4.61523	11.1574
ENSMUSG00000084024	Gm15937	0	0.0699512	0	0.343042	0.122483	0.245017	0.223358	0.260874	0.0790547	0.370618
ENSMUSG00000084025	Gm6276	0.122309	0.182434	0.010762	0.553035	0.519228	0.134381	0.382466	0.529552	0.161165	0.03121
ENSMUSG00000084026	Gm11259	0	0	0.0658173	0.0844273	0	0	0	0	0.0750459	0
ENSMUSG00000084027	Gm12376	0	0	0.0809607	0.207941	0	0.0953811	0	0	0	0
ENSMUSG00000084028	Gm13983	0	0	0	0.133897	0	0	0	0.158526	0.119195	0.0628147
ENSMUSG00000084029	Gm8855	0	0	0	0	0.0151433	0	0	0	0	0
ENSMUSG00000084030	Gm16423	0.0146912	0	0.0156505	0	0	0	0	0	0.0178565	0
ENSMUSG00000084031	Gm7416	0.331828	0.434723	0.364059	0.598937	0.640896	0.577085	0.47799	0.926734	0.678509	0.230632
ENSMUSG00000084032	Gm12991	26.6388	0	0	42.4642	26.4172	0	0	108.003	80.5401	100.526
ENSMUSG00000084033	Gm7645	0.692701	0.471907	0.895945	0.923932	1.17274	1.27408	0.968039	1.27574	0.644183	0.975038
ENSMUSG00000084034	Gm12617	0.149943	0	0.3118	0.603768	0	0	0	1.72337	0.709387	0.380492
ENSMUSG00000084038	Gm11295	0.187788	1.23783	0.836395	0.621378	1.33522	1.08668	1.24345	1.63253	2.038	1.64672
ENSMUSG00000084039	Gm14551	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084040	Gm14763	0.133562	0.340192	0.687634	0.410972	0.224534	0.51706	1.04367	0.383724	0.522736	0.218087
ENSMUSG00000084041	Gm15312	0.427806	0.687792	0.196003	0.739777	1.19465	0.0493452	0	1.43325	0.523429	0.509064
ENSMUSG00000084043	Gm13732	0.060506	0.0321566	0	0.0409787	0.0754252	0.037541	0	0.122997	0.072617	0.0578546
ENSMUSG00000084044	Gm14647	0	0	0	0	0	0	0	0.214107	0	0
ENSMUSG00000084045	Gm11997	0	0	0.430502	0	0	0.126519	0.257188	0.346695	0.524571	0
ENSMUSG00000084046	Gm11833	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084047	Gm14984	0.0574136	0.017053	0.0697869	0.105149	0.142653	0.0365024	0	0.0101719	0.141332	0.147786
ENSMUSG00000084048	Gm12042	0	0	0	0	0.822925	0	0.555052	1.11933	0.524523	0.709822
ENSMUSG00000084050	Gm14439	1.90902	2.4008	2.49462	2.8316	2.64588	2.37617	3.38373	4.54326	7.36978	6.28569
ENSMUSG00000084051	Gm15146	0.34765	0.45042	0.659831	0.277203	0.562517	0.538897	0.536941	0.328791	0.463952	0.343449
ENSMUSG00000084052	Gm11745	0.308524	0.237442	0.990236	0.979188	1.33638	0.624296	0.328636	0.190884	0.721875	0.459517
ENSMUSG00000084053	Gm14904	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084054	Gm14945	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084055	Gm12004	0	0	0	0	0	0	0	0.0998617	0	0
ENSMUSG00000084056	Rhox3b	0	0	0	0	0	0	0	0	0.014013	0
ENSMUSG00000084057	Gm8916	0.00879277	0	0	0	0.0110517	0	0	0	0	0
ENSMUSG00000084058	Gm15263	0	0.0760391	0	0	0.178079	0.0887731	0.166207	0	0	0.0908963
ENSMUSG00000084059	Gm13046	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084060	Gm16412	4.195	2.41789	2.80233	2.767	2.95296	0.632541	1.69496	1.40967	3.11523	4.84363
ENSMUSG00000084061	Gm4996	0.013834	0.0833765	0.0965859	0.0251251	0.0330534	0.0659948	0.203199	0	0.0838138	0.149932
ENSMUSG00000084062	Gm14611	0	0	0.165403	0	0	0	0	0	0.0754369	0.0797106
ENSMUSG00000084063	Gm5934	0.116123	0.140462	0.140198	0.138126	0.0662423	0.31281	0.430992	0.340909	0.348508	0.185478
ENSMUSG00000084064	Gm12079	1.71456	1.89821	0.3453	1.78988	2.26234	1.82494	2.17691	1.43672	5.70252	0.859131
ENSMUSG00000084065	Gm15159	0.0571272	0.0357267	0.0202229	0.855721	0.515782	0.0715043	0	0.184703	0.103781	0.310394
ENSMUSG00000084066	Xlr4d-ps	0.2775	0.0528092	0.0755866	0.109554	0.203079	0.389808	1.17726	1.79177	3.83646	2.569
ENSMUSG00000084067	Gm14269	11.0248	12.9787	13.213	15.8024	16.7809	13.6884	18.0026	15.3703	22.1589	27.9685
ENSMUSG00000084068	Gm11573	0.142154	0.149166	0.14805	0	0	0.174197	1.02453	0	0	0
ENSMUSG00000084069	Gm12306	0	0	0	2.1191	0	0	0	0	0	0
ENSMUSG00000084070	Gm6591	0.0153148	0	0	0	0.0455645	0	0	0	0.00729258	0
ENSMUSG00000084071	Gm13378	8.77904	9.21482	9.25345	12.7069	10.8818	11.2175	15.314	15.5512	26.9059	11.1862
ENSMUSG00000084072	Gm11285	14.9772	16.266	16.6626	19.3471	22.9839	18.2151	31.1517	24.382	27.4564	21.533
ENSMUSG00000084073	Gm11910	0.4318	0.823718	0.580596	0.609661	0.777326	1.22751	1.03012	0.958254	2.52244	1.59485
ENSMUSG00000084074	Gm8310	0	0	0	0	0	0	0	0.0542805	0	0
ENSMUSG00000084075	Gm13382	0	0	0	0	1.14775	0	0	0	2.24038	0
ENSMUSG00000084076	Gm14600	0.182367	0.272613	0.231538	0.247715	0.182438	0.318266	0.340914	0.236516	0.615767	0.139705
ENSMUSG00000084077	Gm11952	0.366116	0.67371	0.611691	0.784049	1.05027	1.04875	0.666289	0.337916	1.30027	0.903046
ENSMUSG00000084078	Olfr349-ps1	0	0	0	0	0	0	0	0	0.0974403	0
ENSMUSG00000084079	Gm11631	26.1734	27.4421	25.5576	37.7489	23.8294	19.2741	37.6574	27.5944	35.7586	29.9929
ENSMUSG00000084080	Gm15227	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084081	Gm12057	0.109588	0.203413	0.187923	0.5534	0.276716	0.304797	0.278856	0.372026	0.459877	0.526054
ENSMUSG00000084082	Gm12872	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084083	Gm15782	0.236054	0.685261	0.432531	0.795995	0.634524	0.581871	0.421481	0.964152	0.961187	0.37535
ENSMUSG00000084085	Gm16140	0.424631	0.388152	0.205998	0.105503	0	0.0758588	0	0.186703	0.1256	0
ENSMUSG00000084086	Gm5761	0.102628	0	0.0545702	0.174853	0.25765	0.12865	0	0.165736	0	0.164084
ENSMUSG00000084087	Gm13650	1.17001	0.851193	0.878671	6.62268	5.14595	2.5073	2.56595	4.35551	2.37075	5.56801
ENSMUSG00000084088	Gm12941	0.433644	0.86054	0.432371	1.11922	0	0.507762	0	1.46262	4.93138	4.32831
ENSMUSG00000084089	Gm14099	0	0	0.0813071	0.104418	0	0	0	0.124787	0.0926589	0
ENSMUSG00000084090	Gm11245	0	0	0	0.0541047	0.0249191	0	0.228195	0	0	0
ENSMUSG00000084091	Gm11995	0.285718	0.281872	0.198196	0.584646	0.264695	0.485583	0.536346	1.21019	0.736502	0.177094
ENSMUSG00000084092	Gm5843	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084093	Gm16418	13.6053	20.4271	15.2714	20.1314	18.9566	20.431	18.8903	19.5411	14.9883	28.2432
ENSMUSG00000084094	Gm13961	0.415861	0.11186	0.213199	0.256594	0.236494	0.237034	0.182108	0.189528	0.177997	0.210599
ENSMUSG00000084095	Gm11834	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084096	Vmn1r-ps135	0.108776	0.0565918	0.0991688	0.0205807	0.0821327	0.239036	0.303404	0.321748	0.180641	0.0434851
ENSMUSG00000084097	Gm14922	0	0	0	2.43761	3.38889	1.12382	0	0	2.18568	4.26803
ENSMUSG00000084098	Gm13422	2.46529	1.98755	1.08895	3.80218	3.7441	1.64868	0.931736	2.40877	3.01171	3.141
ENSMUSG00000084099	Gm12929	3.30162	5.75302	8.24233	8.853	6.00584	9.69576	6.64484	6.71884	8.9113	7.27676
ENSMUSG00000084101	Gm17014	0.987113	0.593407	0.289817	6.55049	2.83903	2.69142	0	1.08491	3.55199	6.06121
ENSMUSG00000084102	Gm15437	0	0	0	0	0	0	0	0	0.134565	0
ENSMUSG00000084103	Gm14629	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084104	Gm13578	4.45307	3.48948	2.89809	3.86646	4.28742	2.78734	3.57144	3.42016	8.26402	3.51772
ENSMUSG00000084105	Gm13252	0.817589	1.79663	1.91214	1.56698	1.28649	1.45773	1.6914	1.16159	1.08423	0.856166
ENSMUSG00000084106	Gm6136	89.2795	140.317	150.736	169.541	158.649	132.707	115.519	92.1772	114.122	149.242
ENSMUSG00000084107	Gm13700	0.0898728	0.0581275	0.0767416	0.0982381	0.0226243	0.0226223	0.0826897	0.0578968	0.0437922	0
ENSMUSG00000084108	Gm15794	0.0711778	0.251923	0.424557	0.449636	0.487651	0.676445	0.335747	0.115836	0.193419	0.393096
ENSMUSG00000084110	Gm4992	0.11352	0.0487223	0.0321971	0.0620949	0	0.0355256	0.461014	0.964834	0.744786	0
ENSMUSG00000084111	Gm15710	77.755	95.0178	113.85	103.155	113.927	93.3019	89.7842	79.3272	97.6877	98.8443
ENSMUSG00000084112	Gm15112	0.00760691	0.0059016	0	0	0	0.00620121	0.0303074	0	0.0382845	0.0105421
ENSMUSG00000084113	Gm14277	4.44051	15.062	8.35332	13.5453	15.3835	9.07334	3.38444	8.79444	13.9607	11.7762
ENSMUSG00000084114	Gm8421	0.14642	0.30181	0.150165	0.194429	0.357223	0.264761	0.450698	0.667136	0.256178	0.646774
ENSMUSG00000084115	Gm13566	0.0354437	0	0	0.0968649	0.0892332	0	0	0.114156	0	0.0453944
ENSMUSG00000084116	Gm12460	69.3342	76.7935	65.3388	34.0636	56.9023	37.1146	44.7016	47.0656	37.578	35.0598
ENSMUSG00000084117	Olfr1063-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084118	Gm14989	0.167652	0	0	0	0.316512	0	0	0	0	0.406947
ENSMUSG00000084119	Gm12351	0.476497	0.733724	0.548001	1.59622	0.589984	0.286231	0.589751	0.725194	0.554061	1.5766
ENSMUSG00000084120	Gm11624	0.0788881	0.169923	0.0981542	0.0538644	0.372128	0	0.242302	0.158912	0.096007	0.0757516
ENSMUSG00000084123	Gm13106	0	0	0	0.00532006	0	0	0	0.0583552	0	0.010733
ENSMUSG00000084124	Gm13588	34.7199	10.1777	9.55705	13.3934	30.2912	10.3274	9.8246	9.59067	22.8442	31.225
ENSMUSG00000084125	Gm8757	0.55783	0.199468	0.378904	1.22059	1.00343	0.542806	0.200048	0.901366	1.00151	0.682807
ENSMUSG00000084126	Gm15844	0	0	0.346739	0	0	0	0	0.5333	0	0.104754
ENSMUSG00000084127	Gm13169	0.466719	0.434604	0.44317	0.44452	0.400043	0.400982	0.399045	0.874695	0.874129	1.52127
ENSMUSG00000084128	Esrp2	1.61597	2.24907	2.89895	2.54247	5.21554	4.79341	3.9244	13.6313	5.69156	3.02073
ENSMUSG00000084129	Hmgb1-ps1	10.5628	27.3282	28.0293	31.9714	33.6706	38.9565	24.2787	20.8461	16.3372	26.3017
ENSMUSG00000084130	Gm11704	0	0	0	0	0	0	0	0	0.52575	0
ENSMUSG00000084131	Rpl3-ps2	60.3079	77.4151	104.859	113.316	97.544	90.2366	83.0779	74.8042	91.7561	96.6726
ENSMUSG00000084132	Gm15982	0.166539	0.0886778	0	0	0	0	0	0	0	0
ENSMUSG00000084133	Gm12856	3.69326	13.078	12.2629	15.7055	24.0789	23.0333	25.9832	22.5077	19.7363	21.6093
ENSMUSG00000084134	Gm13930	0	0.082889	0	0.637842	0.0651378	0.290463	0.25551	0	0	0.0670379
ENSMUSG00000084135	Pom121l12	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084136	Vmn1r207-ps	0	0	0.00315848	0	0.0479156	0	0	0.00597955	0	0.00355725
ENSMUSG00000084137	Gm9085	0.152494	0.198517	0.203352	0.216966	0.223846	0.167839	0.263315	0.2764	0.526015	0.886816
ENSMUSG00000084138	Gm14915	1.30451	1.5348	0.774417	1.00069	3.07351	2.12288	1.37298	2.65408	6.19195	1.62297
ENSMUSG00000084139	Gm12322	15.3185	12.5478	20.9934	20.6384	19.3731	15.7126	13.907	13.1204	17.4664	23.8888
ENSMUSG00000084140	Gm14000	2.1002	1.55129	2.14182	5.79543	4.98959	4.59348	1.94393	1.59537	4.77291	6.78639
ENSMUSG00000084141	Olfr1372-ps1	0.40671	0.349563	0.0741852	0.190089	0.311251	0	0.107325	0.131164	0.329135	0.651465
ENSMUSG00000084142	Gm9103	3.60824	6.29587	6.99789	4.44132	5.36052	6.14046	3.75361	2.17523	3.70239	3.47344
ENSMUSG00000084143	Gm13400	0.301154	0	0.156538	0	0	0	0.362828	0	0	0
ENSMUSG00000084144	Gm12516	0	0.0650014	0.200879	2.15911	1.7941	0.322277	0.963367	1.15251	1.05535	1.65299
ENSMUSG00000084145	Gm12263	1.42683	1.37054	1.28615	2.39244	2.28203	2.52811	2.94596	6.04033	7.15365	4.28972
ENSMUSG00000084146	Gm12104	0.218965	0.0988184	0.120442	0.134976	0.168729	0.248498	0.0325829	0.398605	0.334979	0.22603
ENSMUSG00000084147	Gm15075	0	0	0	0.144097	0	0	0	0	0	0
ENSMUSG00000084148	Gm12380	2.47286	2.85317	4.23225	4.5443	3.03204	4.14945	3.03435	2.01154	3.43334	3.40665
ENSMUSG00000084149	Gm12944	8.48708	9.69654	12.8337	11.9439	10.8835	14.5181	11.6707	10.459	14.0541	17.2493
ENSMUSG00000084150	Gm14395	0	0	0	0.0573969	0	0	0	0	0	0
ENSMUSG00000084151	Gm11577	0	0	0	0.528539	0.112313	0	0	0.120771	0.0722973	0.0763547
ENSMUSG00000084152	Gm11617	0	0.22948	0	0	0	0	0	0	0	0
ENSMUSG00000084153	Gm12186	0.245309	0.232841	0.588161	0.779298	0.399717	0.368562	0.225828	0.380115	0.498978	0.669478
ENSMUSG00000084154	Gm15644	0.906726	1.08592	1.33409	3.53859	1.71524	1.61138	1.42502	2.21594	1.18299	2.25208
ENSMUSG00000084155	Gm7113	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084156	Gm14734	0.204113	0.589981	0.268971	0.52231	0.177382	0.966679	0.73227	1.00127	0.822029	0.371579
ENSMUSG00000084157	Gm15576	0.416986	1.8229	0.964498	1.60822	1.46459	0.668514	0.225622	0.0879336	0.887391	0.157492
ENSMUSG00000084158	Gm14652	0	0	0	0.484281	0	0	0	0	0	0
ENSMUSG00000084159	Gm12696	26.086	46.6607	42.8029	48.2454	65.7452	58.1555	64.3381	53.8114	66.2986	53.2971
ENSMUSG00000084160	Gm13345	0	0	0	0	0	0	0	0	0.227525	0
ENSMUSG00000084161	Gm15061	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084162	Gm11251	0	0	0	0	0.00840426	0.0336777	0.030303	0	0.0081519	0
ENSMUSG00000084163	Gm11901	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084164	Gm13902	0.882484	1.50802	1.23201	1.90237	1.47479	2.19731	1.99036	1.65598	2.68742	1.45186
ENSMUSG00000084166	Gm6451	9.941	12.5888	11.6749	13.1126	10.4008	9.6971	6.50611	8.83198	11.5124	11.1638
ENSMUSG00000084167	Gm13924	0	0	0	0	0.12913	0	0	0	0	0
ENSMUSG00000084168	Atp5l2	17.803	26.3442	24.7383	22.4648	28.7629	26.2333	17.6215	18.7658	20.1653	23.0572
ENSMUSG00000084169	Gm12240	0.395	0	0.395392	0	0.471011	0.46432	0	0.885933	0.375558	0.164532
ENSMUSG00000084170	Gm11954	3.90006	6.00951	4.41769	6.13115	5.28484	4.32599	2.73432	3.89574	9.53302	4.25836
ENSMUSG00000084171	Gm13457	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084172	Gm16420	0.099447	0.173582	0.00881651	0.425952	0.104057	0.0207857	0.115044	0.328406	0.318094	0.190823
ENSMUSG00000084173	Gm5287	0	0	0	0.42406	0.0975888	0	0	0.126747	0.0940637	0
ENSMUSG00000084174	Sycn	0	0	0.0906108	0	0	0.213457	0	0.13958	0	0
ENSMUSG00000084175	Gm11372	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084177	Gm13508	2.95901	3.22331	3.9769	8.79491	6.36445	5.97193	5.22821	4.57575	5.287	8.52657
ENSMUSG00000084178	Gm11759	3.07071	3.95114	4.8866	5.67842	4.73352	3.3067	1.77931	3.78631	6.08991	3.63843
ENSMUSG00000084179	Gm11890	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084180	Gm15237	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084181	Gm11858	0	0	0	0	0	0	0.118102	0	0	0
ENSMUSG00000084182	Taar7c-ps	0	0.041833	0	0	0	0	0	0	0	0
ENSMUSG00000084183	Gm12009	3.66343	3.70868	6.37718	5.9062	4.32308	4.59391	3.69005	4.59474	3.01182	4.97564
ENSMUSG00000084184	Gm13474	2.78809	1.57646	1.93548	1.40227	1.09272	1.84053	2.44509	2.30158	0.906502	1.04609
ENSMUSG00000084185	Rplp1-ps1	0	0.3125	0.776226	0.432865	1.6995	0.107394	0	1.60111	1.06168	0.807599
ENSMUSG00000084186	Rpl36-ps10	7.3724	9.27475	14.6989	16.8344	13.7701	12.555	7.54435	8.49462	19.9762	11.998
ENSMUSG00000084188	Gm12851	0	0	0	0	0.0397172	0	0	0	0.0762499	0.163051
ENSMUSG00000084189	Gm8089	0.0858951	0	0	0	0	0	0	0	0	0
ENSMUSG00000084190	Gm11869	0.431357	0.347934	0.217406	0.383496	0.939582	0.0232384	0	0.237432	0	0.0242451
