Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS	ES
ENSMUSG00000085186	Gm14377	0	0	0.010465	0	0	0	0	0	0	0	0
ENSMUSG00000085187	Gm13860	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085188	Gm11368	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085189	Gm11963	0.0672379	0.0577439	0.0610105	0.0642871	0	0	0	0.0656752	0.236554	0.115762	0.33493
ENSMUSG00000085192	Gm12195	0	0	0	0	0	0	0	0	0	0.127839	0.0739088
ENSMUSG00000085193	Gm13322	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085194	Gm16012	0	0	0	0	0	0	0	0.193723	0	0	0
ENSMUSG00000085196	Gm14963	0.0275247	0.0238119	0.0505894	0.132782	0.119239	0.169977	0.14183	0.126505	0.15165	0.0477081	0.094258
ENSMUSG00000085197	1700125H03Rik	0	0	0	0	0	0	0	0.0641142	0	0	0
ENSMUSG00000085198	4933416E03Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085199	Gm15346	0	0	0.0660069	0	0.0708326	0	0	0	0	0	0
ENSMUSG00000085201	Gm13507	0.655078	0.0400442	0	0	0.0608877	0	0	0	0	0	0
ENSMUSG00000085202	Gm15620	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085203	Gm12927	0	0	0	0	0	0.105617	0	0	0	0	0
ENSMUSG00000085204	Gm15327	0.224462	0.0641949	0	0.0714559	0.0727321	0	0	0.390945	0.322555	0.0643525	0.0744047
ENSMUSG00000085205	Gm13185	0	0	0	0	0.0279682	0	0	0	0	0	0
ENSMUSG00000085206	Gm13380	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085207	Gm11767	0.481009	0.177006	0.470065	0.0656853	0.334503	0.464552	0.24375	0.134209	0.402853	0.414	0.136868
ENSMUSG00000085208	4632419I22Rik	18.9077	11.4978	8.28694	9.25015	4.81252	8.91889	7.43994	5.28006	4.7178	6.1448	5.82092
ENSMUSG00000085209	Gm12637	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085211	B430219N15Rik	0.235071	0.0572912	0.0305302	9.84E-112	0.261273	0.0458713	0.0840402	0.0651983	0	0.100792	0
ENSMUSG00000085213	Gm13091	0	0	0	0	0	0.0717073	0	0	0	0.0639195	0
ENSMUSG00000085214	0610005C13Rik	0.520881	0.127248	0.067112	0.22243	0.161041	0.160683	0.3703	0.608661	1.22114	1.49083	1.19587
ENSMUSG00000085217	6030471H07Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085218	BB218582	2.3903	0.26479	0.0772689	0.171685	0.931904	0.38995	0.482404	0.574021	0.394448	0.267667	0.642049
ENSMUSG00000085220	Gm12521	0.0421173	0.0846644	0.0768501	0	0.0619319	0.0816986	0.037444	0.0619277	0.0247676	0	0.0576963
ENSMUSG00000085221	Gm11309	0	0	0	0	0	0	0.0710523	0.0599934	0.0809109	0	0
ENSMUSG00000085222	Gm13974	0	0	0.0156812	0	0	0	0	0	0	0	0
ENSMUSG00000085223	Gm11210	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085224	Gm13425	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085225	Gm14637	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085226	Gm7855	0.085386	0.073556	0.194727	0.163898	0.188307	0.310528	0.0759075	0.146461	0.100418	0.350129	0.10697
ENSMUSG00000085227	6330418K02Rik	1.98153	3.74891	3.17137	3.90968	1.55445	2.17285	1.65097	1.39211	1.82484	1.9044	3.2043
ENSMUSG00000085228	Gm14376	0	0	0	0	0	0	0.206154	0	0	0	0
ENSMUSG00000085229	Gm11672	0	0.0800885	0.0423889	0.0892162	0.182155	0.0901497	0.0551057	0	0.05467	0.0401303	0.0931335
ENSMUSG00000085230	Gm16013	0	0	0	0	0	0.117076	0	0	0	0	0
ENSMUSG00000085232	Gm11962	0	0	0.242219	0	0	0.259102	0.320762	1.31438	2.8483	0.870824	3.1782
ENSMUSG00000085234	Gm15614	0.0160519	0.0138746	0.0294581	0	0	0.0312686	0	0.0157935	0.0568087	0.0278003	0.0161931
ENSMUSG00000085235	Gm12576	0	0	0	0.0147501	0	0	0	0	0.00902406	0	0
ENSMUSG00000085236	2610206C17Rik	0.0295445	0.11496	0.0271173	0.0427201	0.0145858	0	0	0.0290742	0.087146	0.120117	0
ENSMUSG00000085237	Gm15406	0.583832	0.0730164	0.106822	0	0	0	0	0	0.138652	0.0873408	0
ENSMUSG00000085238	4930479D17Rik	0	0	0	0.0371552	0	0.0750902	0.0917533	0.0379433	0	0.0668297	0.0776263
ENSMUSG00000085239	Gm12150	0	0	0	0	0	0	0	0	0.174742	0	0
ENSMUSG00000085240	Gm12119	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085241	Snhg3	42.5373	99.1891	117.432	122.298	135.197	134.248	160.353	111.929	117.193	98.8936	245.099
ENSMUSG00000085242	Gm11537	1.97E-20	1.66E-44	3.33E-49	4.98E-45	3.22E-63	1.79E-22	1.15E-24	6.38E-15	9.77E-35	5.23E-26	5.10E-15
ENSMUSG00000085244	B930086A06Rik	0	0	0	0	0.00955653	0	0	0	0	0	0
ENSMUSG00000085245	Gm11713	0	0	0	0	0.0612333	0	0	0.122757	0.147368	0.0540877	0.187895
ENSMUSG00000085246	Gm15893	0.0315936	0	0.0434873	0	0.0779661	0.0153864	0.0750892	0.015543	0.0372716	0.410389	0
ENSMUSG00000085247	4930545L23Rik	0	0.00812806	0.00863404	0	0	0	0	0	0	0	0
ENSMUSG00000085248	Gm11587	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085249	Gm12847	0	0.0785265	0	0.0873799	0	0	0.108214	0.178563	0	0.0787338	0
ENSMUSG00000085250	Gm15234	0	0	0.0453483	0	0.0731444	0.0722403	0.0881896	0.267621	0.087532	0.0214176	0
ENSMUSG00000085251	Gm12326	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085252	8430437L04Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085253	Gm16833	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085254	Gm15881	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085255	5330430P22Rik	1.09422	0.215497	0.248107	0.697743	0.332433	0.285208	0.260971	0.216664	0.340992	0.243004	2.19E-09
ENSMUSG00000085256	3010003L10Rik	0.0639001	0.0364945	0.0580219	0	0.124576	0.0617609	0.0502144	0	0.149932	0.0550285	0
ENSMUSG00000085257	Gm13264	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085260	1700013G23Rik	0.956479	0.10671	0	0.230731	1.33208	0.3178	0.393594	0.54619	0.0943758	0.267718	0.185819
ENSMUSG00000085261	Gm13814	0.0150682	0.0391151	0.0207787	0.00727098	0	0.0367411	0.0358412	0.0890624	0.0444834	0.0326532	0
ENSMUSG00000085262	Gm11574	0.032138	1.39E-134	0	0.0300443	1.64E-207	0.0310215	0.0380631	0.0613701	0.0380654	0.0553276	0.0318972
ENSMUSG00000085263	1700125G02Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085264	Gm15581	0	0.00346342	0	0	0	0	0	0	0.00472633	0	0
ENSMUSG00000085265	1700081H22Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085267	Gm14235	0	0	0	0	0	0.437472	2.1483	0.99603	2.39417	0.683498	1.12386
ENSMUSG00000085269	Gm15777	0.280663	0.134516	0.171116	0.0899509	0.122634	0.424189	0.33304	0.336779	0.293789	0.35044	0.0313422
ENSMUSG00000085271	E130006D01Rik	0.474167	0.357137	0.305635	0.554201	0.865018	1.32295	1.22885	0.252148	0.0464193	0.596146	0.715959
ENSMUSG00000085272	Gm1078	0.660992	0.00635511	0.021981	0.00708802	0	0.00716332	0.00873474	0.0707524	0.00867276	0	0
ENSMUSG00000085274	BC046401	0.162651	0.112237	0.0594821	0.218895	0.12788	0.157998	0.347365	0.383173	0.421323	0.449849	0.0653674
ENSMUSG00000085275	Gm14487	0.020168	0.0174233	0.0369782	0	0	0	0	0.0594949	0.0713416	0.0174561	0
ENSMUSG00000085276	Gm15812	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085277	Gm13943	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085278	Gm12841	5.52E-13	0.139783	0.000237086	0.18091	4.17E-10	0.00219897	2.09E-27	1.31E-20	1.18E-25	2.34E-17	6.43E-17
ENSMUSG00000085279	Gm15965	0	0.0466071	0.00133377	0	0.103295	0.0352877	0.00376935	0.00190709	0	0.0302135	0.0014663
ENSMUSG00000085280	Gm16151	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085281	Gm13316	2.76413	14.4699	14.659	14.4592	10.7797	13.3698	14.922	14.0675	13.351	12.925	8.21594
ENSMUSG00000085282	Gm15663	0.455351	0.318973	0.292383	0.292979	0.035754	0.0140996	0.0171925	0	0.0256058	0.0125307	0.0146145
ENSMUSG00000085284	Gm16189	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085285	Gm14968	0.0736016	0.0317257	0.0336139	0.0353521	0	0.178617	0.305517	0.216606	0.259854	0.222536	0.221615
ENSMUSG00000085286	1700121F15Rik	0.769505	0.214932	0.274877	0.361383	0.37803	0.547766	0.71389	0.719572	0.664103	0.52443	0.594509
ENSMUSG00000085287	4833418N02Rik	0.897162	0.276409	0.101373	0.185714	0.16275	0.133394	0.180792	0.0803748	0.152595	0.0674074	0.113563
ENSMUSG00000085288	Gm16356	0	0	0	0	0	0.119593	0	0	0.600974	0.137536	0
ENSMUSG00000085289	Gm15337	0.0416729	0.0101928	0.0112792	0.00586768	0.0524512	0.0176154	0.0219724	0.0291556	0.014201	0.0311987	0.00595526
ENSMUSG00000085290	Gm16129	0	0	0	0	0	0	0	0	0.0823661	0.0604609	0
ENSMUSG00000085292	Gm12853	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085293	Gm13817	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085295	4930430E12Rik	1.73552	0.403858	0.0427489	0	0	0	0	0	0	0	0
ENSMUSG00000085297	Gm11651	0	3.93E-72	0	1.46E-109	8.54E-69	0	0.0596621	0.0402932	0.124518	2.40E-60	0
ENSMUSG00000085298	F730035M05Rik	0.117015	0	0	0.0375716	0	0	0	0	0	0	0
ENSMUSG00000085300	Gm16345	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085301	Gm12132	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085302	Trav8-2	0	0	0	0	0	0.00970666	0.0118381	0.0539241	0.0235068	0.0172552	0.0100588
ENSMUSG00000085303	Gm16751	0	0.0125173	0	0.0139578	0	0	0	0.0427467	0	0	0
ENSMUSG00000085304	Gm12802	1.17E-119	1.11E-293	1.89E-202	1.85E-130	3.34E-116	5.39E-224	1.54E-155	1.54E-81	1.73E-100	2.45E-103	0
ENSMUSG00000085305	Gm12410	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085307	Gm11525	0.0939031	0.407405	1.01739	1.02431	2.62967	2.13054	2.04708	0.381299	0.141207	0.31278	0.694172
ENSMUSG00000085310	Gm11491	0.343665	0.165179	0.116789	0.0628981	0.0767202	0.202535	0.074595	0.165374	0.138201	0.110564	0.169105
ENSMUSG00000085311	Gm15445	0.97031	0.351577	0.279004	0.342643	1.14876	0.0989204	0.181455	0.349972	0.0600012	0.396393	0.102155
ENSMUSG00000085312	Gm12763	0	0	0	0	0	0	0	0	0.0146274	0	0.0125144
ENSMUSG00000085314	Gm14866	0.141247	0.0156056	7.85E-109	0.0135722	0.0214096	1.49E-39	8.02E-59	0.0165556	4.90E-100	0.0116199	9.30E-71
ENSMUSG00000085315	A430018G15Rik	1.00687	0.221175	0.293979	0.0743628	0.0637773	0.0359036	0.224813	0.313249	0.0398918	0.162261	0.444982
ENSMUSG00000085316	D330050G23Rik	0.121491	0.078691	0.112942	0.0146222	0.0446934	0.0591152	0.0721033	0.0597163	0.125298	0.0919748	0.317623
ENSMUSG00000085317	Gm14256	0	6.63E-35	2.61E-106	5.50E-70	0	2.30E-43	0	7.95E-29	0.15453	1.94E-55	0
ENSMUSG00000085318	Gm12524	0	0	0	0	0	0	0	0.0152787	0.0183188	0	0
ENSMUSG00000085319	Gm13330	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085320	Gm11548	0	0	0	0	0	0.0526502	0.0256859	0.0957259	0.0255018	0	0
ENSMUSG00000085321	4930412F09Rik	0	0.0672409	0	0	0	0	0	0	0	0	0
ENSMUSG00000085322	Gm14261	0	0	0.0649633	0.0514542	0.0650954	0.0173832	0.0640311	0.121849	2.52E-105	0.140255	0.140992
ENSMUSG00000085323	9130410C08Rik	0	0	0	0	0	0	0	0	0	0.0207159	0.0241085
ENSMUSG00000085324	Gm11680	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085325	Gm14974	0	0	0	0.00556604	0.00487643	0	0	0.0312673	0.0684287	0.0214496	0.0157874
ENSMUSG00000085326	Gm15642	0	5.34E-244	0	0	0	0	0	0	0	0	0
ENSMUSG00000085327	Gm16104	0.0965501	2.60241	6.79267	8.77875	3.82771	1.76408	2.73282	0.751403	1.467	5.55017	6.44813
ENSMUSG00000085328	Gm17131	0.00482147	0.00257732	0.0116393	0.00283361	0.013286	0.023484	0.0784549	0.195764	0.3951	0.682405	0.101684
ENSMUSG00000085329	2810404F17Rik	0.0285978	0.0123621	0.0262511	0.0413543	0.0141202	0.0278616	0.050984	0	0.0168716	0.0123846	0
ENSMUSG00000085330	Gm13417	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085331	Gm11274	0.285621	0.122581	0.194204	0.0682287	0.0694717	0	0.168817	0.13941	0.167396	0.491511	0.142133
ENSMUSG00000085333	1700030A11Rik	0	0	0	0.0294815	0	0	0	0	0	0	0
ENSMUSG00000085334	Gm12940	31.9759	13.9556	15.0449	18.8218	20.6853	22.1351	24.6781	28.0114	32.6724	18.9454	39.3412
ENSMUSG00000085335	Gm13684	0.122158	0.0117894	0.0222159	0.0116874	0.0847794	0.0147476	0.063486	0.0682203	0.0535683	0.0149128	2.68E-71
ENSMUSG00000085336	Gm11732	0.209283	0	0	0	0	0	0.0331663	0.0686584	0.0493896	0	0.0563286
ENSMUSG00000085337	Gm15964	0.25813	1.17859	0.967267	1.53452	0.299808	1.56656	1.62804	0.972961	1.31659	1.17352	1.28082
ENSMUSG00000085338	2410004I01Rik	0	0	0	0	0.0851667	0.210218	0.128288	0.084952	0	0.0560843	0.217629
ENSMUSG00000085340	Gm16335	2.68369	3.7339	3.66847	4.79677	5.25246	5.78942	3.9123	4.72617	4.09296	3.53391	3.37674
ENSMUSG00000085341	Gm15863	0.0631931	0.0146097	0.0105881	0.0220554	0.0803863	0.0570304	0.07613	0.0566837	0.0134043	0.100382	1.61E-155
ENSMUSG00000085342	Gm12254	603.953	845.784	792.55	839.037	814.014	674.407	711.343	643.711	715.726	563.226	1226.17
ENSMUSG00000085345	Gm16064	0	0	0	0	0	0	0	0.0737519	0.0885668	0.260052	0.150322
ENSMUSG00000085347	2210417K05Rik	0.492937	0.213794	0.165498	0.241022	0.622939	0.243678	0.304433	0.474955	0.219905	0.163265	0.451604
ENSMUSG00000085348	Gm12300	0	5.86E-40	0	0.0296887	0.0657459	0	0	0	0	0	0.0358592
ENSMUSG00000085350	4930529I22Rik	0	0	0	0	0	0	0	0	0.0620169	0.0910466	0
ENSMUSG00000085351	Gm12472	0.0226547	0.0195654	0	0	0.0223223	0	0.0269044	0.0445378	0.10682	0.0392055	0
ENSMUSG00000085352	Gm4128	0	0	0.207535	0.145868	0.148449	0.810521	0.722033	0.447091	0.0894851	0.394123	0.303732
ENSMUSG00000085353	1700092C17Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085354	Gm2044	0.237617	0	0	0	0	0	0.0352501	0.0291668	0.104951	0.0256797	0.149315
ENSMUSG00000085355	3010003L21Rik	0.125952	1.63519	0.884864	0.994957	0.665828	0.626776	0.350633	0.35922	0.39501	0.857786	0.300575
ENSMUSG00000085357	Gm13480	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085358	Gm14437	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085359	Gm12336	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085360	Gm11647	0.140253	0.137902	0.0554415	0.0665934	0.362034	0.0596383	0.0738018	0.0601124	0.182621	0.192494	4.45E-45
ENSMUSG00000085361	Gm16305	0.110346	0.0501817	0.0999927	0.0429421	0.0536499	0.111222	0.0496817	0.0358953	0.00615767	0.0057528	0
ENSMUSG00000085363	Gm15478	0	0.00946924	0	0	0.0108209	0.0106721	0.0130164	0.0107798	0	0.0094862	0
ENSMUSG00000085366	Gm16358	0	0.274246	0	0	0	0.0486104	0.0681636	0	0.113121	0.173489	0
ENSMUSG00000085368	Gm16188	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085369	9430093N23Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085371	Gm3160	0.0316227	0.0290286	0.103852	0.0513864	0	0.102913	0.0194766	0.00619208	0	0.0327288	0.154142
ENSMUSG00000085372	Gm16145	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085375	Gm12506	0.0692868	0.029874	0	0	0.0340278	0	0	0	0	0	0
ENSMUSG00000085376	Gm14508	0.843111	0.441669	0.605968	0.434344	0.681059	0.702268	0.464544	0.443502	0.638347	0.572706	0.363254
ENSMUSG00000085377	4930551L18Rik	0	0	0	0	0	0.0403857	0.0493572	0	0	0	0
ENSMUSG00000085378	Gm11415	0	0	0	0	0	0	0	0	0.0839698	0	0
ENSMUSG00000085379	2310058D17Rik	0.144508	0.431409	0.279001	0.223148	0.285938	0.169139	0.154681	0.087942	0.136519	0.119002	0.0438289
ENSMUSG00000085380	E130120K24Rik	0	0	0.0521622	0	0	0	0	0	0	0	0
ENSMUSG00000085382	Gm13861	0	0	0	0	0	0	0	0	0	0.0587767	0
ENSMUSG00000085383	Gm14218	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085385	9430008C03Rik	15.9677	36.3749	33.1904	37.3699	41.9681	32.9895	35.0178	26.9031	31.035	30.6208	31.2688
ENSMUSG00000085386	Gm13630	0	0.0108903	0.0057858	0.0060733	0.0186791	0.00613784	0.00748377	0.00619922	0	0.00545462	0.0445373
ENSMUSG00000085387	A630050E04Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085388	Ptf1aos	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085389	1700003M07Rik	0.28093	1.70664	1.38092	1.0636	1.99274	0.962733	0.897623	0.458087	0.478278	1.89082	0.234923
ENSMUSG00000085390	Gm13115	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085391	Gm16150	0.0438928	0	0	0	0	0	0	0	0	0.189431	0.0879548
ENSMUSG00000085393	Gm11280	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085394	2210414B05Rik	0	0	0	0	0	0	0	0	0	0	0.0315207
ENSMUSG00000085395	Gm13056	1.40465	0.193278	0.306619	0.107622	0.109756	0.108743	0.465595	1.15428	1.25352	0.823281	0.785761
ENSMUSG00000085396	6720401G13Rik	1.88	1.24518	2.43428	3.2157	3.28153	8.48428	12.0198	17.0031	10.7974	11.4714	2.08123
ENSMUSG00000085397	Gm13524	0.134652	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085398	4931406G06Rik	0.0253955	0	0	0	0	0	0	0	0.0239347	0.0351386	0
ENSMUSG00000085399	9130206I24Rik	0.556426	0.147356	0.0826911	0.158805	0.0512416	0.0506274	0.0404113	0.0255697	0.0188926	0.161702	0.264548
ENSMUSG00000085400	Gm11610	0.12728	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085401	Slc39a1-ps	24.7972	9.74501	8.07061	7.76608	7.30043	8.52514	6.80601	7.56698	9.22277	7.95254	2.38184
ENSMUSG00000085402	Gm12111	0.374875	0	0	0	0	0	0	0	0	0	0.12288
ENSMUSG00000085403	Gm13068	0.154137	0.330824	0.54294	0.6002	1.60909	0.669759	0.603892	0.472619	0.855285	1.70632	0.928612
ENSMUSG00000085404	Gm12909	0	0.0422792	0	0	0	0	0	0	0	0	0
ENSMUSG00000085405	4930441J16Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085407	1700095J03Rik	0.214213	0.0347286	0.0245844	0	0	0	0	0	0	0.0231944	0.0405448
ENSMUSG00000085408	C530005A16Rik	0.218283	0.200808	0.257347	0.238972	0.475055	0.465014	0.486625	0.302836	0.364572	0.254909	0.218348
ENSMUSG00000085409	Gm16155	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085411	Gm14319	0	0	0	0	0	0	0	0.0405857	0	0	0
ENSMUSG00000085412	Gm15055	0.291993	0.169646	0.173931	0	0.0906368	0.755702	1.71947	10.415	12.9572	40.4854	104.915
ENSMUSG00000085413	1700010K10Rik	0	0	0	0	0	0.0834513	0	0	0	0	0.0859274
ENSMUSG00000085414	Gm15705	0	0	0	0	0	0.0326132	0	0	0	0	0
ENSMUSG00000085415	Gm12060	0.143343	0.24718	0.229175	0.172152	0.035188	0.208752	0.0850093	0.105478	0.21089	0.185764	0.107927
ENSMUSG00000085416	1700019G24Rik	0	0	0.0604612	0	0	0	0	0	0.0781368	0.172069	0.132768
ENSMUSG00000085417	Gm13919	0.0158771	0	0	0	0.0156722	0	0	0	0	0.0274981	0
ENSMUSG00000085418	4930483C13Rik	0	0.0207669	0	0.0207001	0	0	0	0	0	0.0208068	0
ENSMUSG00000085419	Gm11734	0.0790571	0	0	0	0	0.0383544	0.0468682	0.0387618	0.0930087	0.0341364	0.158588
ENSMUSG00000085420	4930453O03Rik	0	6.42E-117	6.08E-105	5.4208e-310	0	0	0	0	0	0	0
ENSMUSG00000085421	4732490B19Rik	0	0.0499694	0.362706	0.501554	0.237969	0.948048	0.927247	0.170659	0.102291	0.0417151	0.0097274
ENSMUSG00000085423	Gm15735	0	0.0923027	0	0	0.0628302	0	0	0	0.0756236	0	0
ENSMUSG00000085424	Gm13037	0	0	0	0	0	0	0.0315721	0.0261275	0	0	0
ENSMUSG00000085425	Gm15648	8.36E-09	6.78E-05	5.44E-07	5.68E-09	3.68E-24	1.10E-14	8.64E-09	4.95E-11	0.33275	0.281281	8.84E-33
ENSMUSG00000085426	Gm14272	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085427	6430710C18Rik	0	0	0	0	0.063381	0.0788227	0.0190332	0.223787	0.0739245	0.0641462	0.182103
ENSMUSG00000085428	Gm14344	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085429	Gm13485	0.0451621	0.116679	0	0	0	0	0	0	0	0	0
ENSMUSG00000085430	Gm15619	0	0	0	0	0	0.0254679	0	0	0	0	0
ENSMUSG00000085431	4930440I19Rik	0	0	0	0	0	0	0	0	0	0.0231421	0.043717
ENSMUSG00000085433	Gm16001	1.58541	0.390672	0.714355	0.589061	0.955486	3.83609	4.57373	6.65466	4.8668	0.232864	0.227108
ENSMUSG00000085434	Gm11725	0.0130527	0.0232918	3.37E-16	0.17286	0.351675	0.184607	0.589618	0.167084	0.173708	0.140082	0.346877
ENSMUSG00000085435	4930486F22Rik	0	0	0	0	0	0	0	0	0	0.0285536	0
ENSMUSG00000085436	Gm11458	0.457651	2.97275	2.17383	1.91464	0.543829	1.34478	0.780221	0.635551	0.872444	1.91088	3.75939
ENSMUSG00000085437	1700047A11Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085438	1700020I14Rik	18.1136	13.5601	14.7359	13.7197	7.93622	12.3147	13.1388	14.2746	13.4415	14.6779	12.0898
ENSMUSG00000085439	Gm13634	0	0	0	0	0	0	0	0	0	0.0814671	0
ENSMUSG00000085440	D330022K07Rik	0.0190202	0.0164539	0	0.00917509	0.00940313	0.00927248	0	0	0	0	0
ENSMUSG00000085441	Gm8289	0	0.00156264	0.00306091	0	0.0213968	0.00325012	0.0142619	0.0298905	0.0676745	0.0779255	0.0555548
ENSMUSG00000085442	Gm3362	536.175	557.491	646.823	664.008	714.135	624.648	669.655	649.506	680.304	559.452	941.091
ENSMUSG00000085443	Gm15416	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085444	Gm13936	0	0	0	0	0	0	0	0	0	0.00873853	0
ENSMUSG00000085445	Gm16348	0.00989306	0	0	0	0	0.0289358	0.064508	0.21404	0.159539	0.0472016	0.00999522
ENSMUSG00000085447	9530026F06Rik	0.060978	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085448	Gm13963	0.030489	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085449	Gm15520	0	0	0	0	0	0.0206958	0	0	0	0.147236	0
ENSMUSG00000085450	Gm13686	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085451	Gm15137	0	0	0	0	0	0.105001	0	0.106144	0.191095	0.0467574	0.433623
ENSMUSG00000085452	4930554G24Rik	0.0153101	0	0	0	0.0151148	0	0	0	0	0.0132589	0
ENSMUSG00000085453	Gm12018	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085454	Gm16320	0.0704788	0.121017	0.032474	0	0.0825228	0.103532	0.042159	0	0	0.0483498	0
ENSMUSG00000085455	1810059H22Rik	0.644957	0.137669	0	0.200193	0.136147	0.0569256	0.0883317	2.84E-06	0.318597	2.11746	0.340702
ENSMUSG00000085456	Gm15398	0	0.0364243	0.0771446	0.121743	0.0828916	0.246037	0.350824	0.165775	0.0994516	0.219006	0
ENSMUSG00000085457	1110046J04Rik	9.6256	0.54	0.278918	0.420852	0.434808	0.481032	0.492523	0.421576	0.45649	0.225727	0.117844
ENSMUSG00000085459	Gm12272	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085463	9430024E24Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085464	Gm16208	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085465	Gm15347	0	2.81E-271	8.01E-244	4.94E-260	0	0	5.76E-280	0	0	2.24E-202	0
ENSMUSG00000085466	Hmgn2l6	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085467	Gm11842	0.349748	0	0	0	0	5.68E-194	0.0679016	0.196954	0.0690702	0.101006	0.0586725
ENSMUSG00000085468	Gm15343	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085469	Gm14242	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085470	1700012C14Rik	0.135308	0.0580978	0	0.166519	0.0846356	0	0.30927	0.264352	0.476011	0.465954	0.673937
ENSMUSG00000085471	4933423P22Rik	0.0461256	0.00856345	0.0559647	0.038207	0.476751	0.02896	0.00588454	0.00974961	0.0116862	0.0257348	0.0100078
ENSMUSG00000085472	Gm15691	0	0	0	0	0	0	0	0.0955105	0.114567	0.140162	0.0325875
ENSMUSG00000085473	Gm16686	0.394864	0.0844473	0.0890016	0	0	0	0	0	0	0	0
ENSMUSG00000085476	Gm12162	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085476	Gm12162	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085477	Gm13335	0	0	0	0	0	0	0	0.0720301	0.0864954	0.126985	0.0734194
ENSMUSG00000085478	Gm11851	0.0046978	0	0	0	0	0	0	0	0.00828763	0.0490157	0
ENSMUSG00000085479	9430073C21Rik	0.0116635	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085481	Gm16304	0.0199356	0	0.0175108	0	0.00111896	0.108704	1.57E-16	0	6.60E-08	0.00564555	0
